,time,mat1,mat2,width1,width2,thickness,operator
1264,2021-06-18 16:38:13.964305016,2,2,180,195,18,David
1265,2021-06-18 16:44:07.705331542,2,2,105,110,18,David
1266,2021-06-18 16:49:52.641311840,1,2,215,220,12,David
1267,2021-06-18 16:56:10.935585499,1,2,205,180,28,David
1268,2021-06-21 08:04:09.898142998,2,2,200,175,18000,Alice
1269,2021-06-21 08:09:46.235023675,0,0,110,135,18000,Alice
1270,2021-06-21 08:13:54.957614362,1,2,170,155,25000,Alice
1271,2021-06-21 08:19:19.542426573,0,0,155,150,25000,Alice
1272,2021-06-21 08:23:24.891323543,1,2,135,110,15000,Alice
1273,2021-06-21 08:28:58.318213673,2,2,150,135,25000,Alice
1274,2021-06-21 08:34:19.504649162,1,2,155,130,15000,Alice
1275,2021-06-21 08:40:02.744192912,1,1,115,100,15000,Alice
1276,2021-06-21 08:45:13.901451158,1,2,145,165,15000,Alice
1277,2021-06-21 08:50:43.446865210,1,2,215,220,25000,Alice
1278,2021-06-21 08:56:14.945991722,1,2,160,175,18000,Alice
1279,2021-06-21 09:02:01.915408362,2,2,145,135,28000,Bob
1280,2021-06-21 09:07:32.781932311,2,2,125,125,25000,Bob
1281,2021-06-21 09:12:55.165081859,0,0,110,105,12000,Bob
1282,2021-06-21 09:17:31.077575313,0,0,210,215,28000,Bob
1283,2021-06-21 09:21:51.375328896,0,0,135,125,22000,Bob
1284,2021-06-21 09:26:18.614429287,1,2,210,200,25000,Bob
1285,2021-06-21 09:31:50.496504370,2,2,155,180,15000,Bob
1286,2021-06-21 09:37:40.238938258,0,0,155,165,22000,Bob
1287,2021-06-21 09:42:07.164767322,1,2,185,195,25000,Bob
1288,2021-06-21 09:47:39.210771378,0,0,110,100,25000,Bob
1289,2021-06-21 09:51:59.257426142,1,2,125,115,25000,Bob
1290,2021-06-21 09:57:26.074376446,1,2,195,205,25000,Bob
1291,2021-06-21 10:02:56.910642258,2,2,185,185,15000,Alice
1292,2021-06-21 10:08:36.990063340,1,2,135,150,15000,Alice
1293,2021-06-21 10:14:10.135289908,1,2,185,160,22000,Alice
1294,2021-06-21 10:19:38.388792249,0,0,200,185,28000,Alice
1295,2021-06-21 10:23:32.130462050,1,2,195,180,18000,Alice
1296,2021-06-21 10:29:12.627679205,0,0,155,180,18000,Alice
1297,2021-06-21 10:33:28.496026779,0,1,145,155,22000,Alice
1298,2021-06-21 10:38:10.544426918,2,2,190,175,15000,Alice
1299,2021-06-21 10:43:53.894702038,0,0,135,115,25000,Alice
1300,2021-06-21 10:47:50.122706331,1,2,100,100,18000,Alice
1301,2021-06-21 10:53:10.761968057,1,2,125,130,25000,Alice
1302,2021-06-21 10:58:33.065997837,1,2,215,195,25000,Alice
1303,2021-06-21 11:04:04.127468488,1,2,165,155,18000,Bob
1304,2021-06-21 11:09:58.221705791,0,0,150,150,18000,Bob
1305,2021-06-21 11:14:38.425596558,2,2,105,125,18000,Bob
1306,2021-06-21 11:20:18.309588147,0,0,180,165,15000,Bob
1307,2021-06-21 11:25:01.046034839,0,0,140,145,28000,Bob
1308,2021-06-21 11:29:19.072652346,2,2,130,130,18000,Bob
1309,2021-06-21 11:35:04.688850689,1,2,140,130,15000,Bob
1310,2021-06-21 11:40:52.464815365,0,1,160,180,18000,Bob
1311,2021-06-21 11:46:03.462633991,0,0,185,205,28000,Bob
1312,2021-06-21 11:50:39.120019558,1,2,190,185,22000,Bob
1313,2021-06-21 11:56:20.797795524,0,1,140,145,28000,Bob
1314,2021-06-21 13:02:27.671152186,1,2,100,100,18000,Alice
1315,2021-06-21 13:07:49.201939895,0,1,170,195,12000,Alice
1316,2021-06-21 13:13:00.135748841,2,2,125,135,18000,Alice
1317,2021-06-21 13:18:35.117468893,2,2,110,100,15000,Alice
1318,2021-06-21 13:24:08.590418792,1,2,130,135,12000,Alice
1319,2021-06-21 13:29:49.422308150,2,2,125,140,15000,Alice
1320,2021-06-21 13:35:23.158552683,0,0,130,135,18000,Alice
1321,2021-06-21 13:39:41.733061191,0,0,215,220,22000,Alice
1322,2021-06-21 13:43:54.453605998,0,0,135,160,25000,Alice
1323,2021-06-21 13:48:07.051941241,1,2,160,135,25000,Alice
1324,2021-06-21 13:53:23.913531314,1,2,105,100,15000,Alice
1325,2021-06-21 13:58:47.527215737,1,2,145,135,15000,Alice
1326,2021-06-21 14:04:29.102123798,2,2,160,145,12000,Bob
1327,2021-06-21 14:10:25.270079885,0,0,190,185,22000,Bob
1328,2021-06-21 14:14:52.504555796,0,0,115,130,22000,Bob
1329,2021-06-21 14:19:17.210854229,2,2,205,185,18000,Bob
1330,2021-06-21 14:25:08.299721632,1,2,135,130,25000,Bob
1331,2021-06-21 14:30:26.991215924,2,2,170,155,22000,Bob
1332,2021-06-21 14:36:06.118240022,2,2,110,100,15000,Bob
1333,2021-06-21 14:41:52.035319743,1,2,195,215,22000,Bob
1334,2021-06-21 14:47:48.613442206,0,0,205,185,15000,Bob
1335,2021-06-21 14:52:23.280340036,1,2,150,170,22000,Bob
1336,2021-06-21 14:58:03.326909962,1,2,100,125,12000,Bob
1337,2021-06-21 15:03:45.363112413,2,2,135,145,22000,Alice
1338,2021-06-21 15:09:04.799168988,1,1,175,185,28000,Alice
1339,2021-06-21 15:14:02.712426985,1,1,135,140,25000,Alice
1340,2021-06-21 15:18:57.343582144,1,1,110,105,22000,Alice
1341,2021-06-21 15:23:44.651136891,2,2,140,120,25000,Alice
1342,2021-06-21 15:28:57.009061713,0,1,210,195,12000,Alice
1343,2021-06-21 15:34:18.774584586,2,2,205,195,15000,Alice
1344,2021-06-21 15:40:10.539131880,0,1,190,210,12000,Alice
1345,2021-06-21 15:45:28.945081951,1,2,205,205,18000,Alice
1346,2021-06-21 15:51:17.019061845,0,1,120,140,28000,Alice
1347,2021-06-21 15:55:47.160352492,1,2,130,120,25000,Alice
1348,2021-06-21 16:00:56.176318579,1,2,200,190,22000,Bob
1349,2021-06-21 16:06:44.847703410,0,1,175,170,18000,Bob
1350,2021-06-21 16:12:10.073846383,1,2,150,130,25000,Bob
1351,2021-06-21 16:17:42.771907696,1,2,180,165,25000,Bob
1352,2021-06-21 16:23:08.142000232,1,2,155,150,22000,Bob
1353,2021-06-21 16:28:47.135981268,1,2,170,190,15000,Bob
1354,2021-06-21 16:34:44.186554796,0,0,200,215,15000,Bob
1355,2021-06-21 16:39:22.040306669,0,0,105,100,28000,Bob
1356,2021-06-21 16:43:34.713986452,0,0,145,135,25000,Bob
1357,2021-06-21 16:47:53.079419365,1,2,185,175,22000,Bob
1358,2021-06-21 16:53:43.320053427,1,2,120,140,15000,Bob
1359,2021-06-21 16:59:36.143539538,0,1,200,175,18000,Bob
1360,2021-06-22 08:02:29.072146131,0,1,190,170,15000,Charlie
1361,2021-06-22 08:07:57.288195142,1,2,195,215,15000,Charlie
1362,2021-06-22 08:14:11.278355342,1,1,105,120,25000,Charlie
1363,2021-06-22 08:19:26.506080719,2,2,100,105,25000,Charlie
1364,2021-06-22 08:25:11.498726761,2,2,175,180,25000,Charlie
1365,2021-06-22 08:30:59.805125956,1,1,160,175,15000,Charlie
1366,2021-06-22 08:36:43.940224999,2,2,205,220,15000,Charlie
1367,2021-06-22 08:42:56.964120115,1,1,100,125,25000,Charlie
1368,2021-06-22 08:48:07.777120913,1,2,110,100,18000,Charlie
1369,2021-06-22 08:53:58.308444612,0,0,100,100,15000,Charlie
1370,2021-06-22 08:58:45.345903020,0,0,180,165,18000,Charlie
1371,2021-06-22 09:03:40.015927893,1,2,180,190,18000,David
1372,2021-06-22 09:09:42.160737879,2,2,185,180,15000,David
1373,2021-06-22 09:15:51.514649903,0,0,205,210,22000,David
1374,2021-06-22 09:20:36.243491299,0,1,145,135,25000,David
1375,2021-06-22 09:25:46.029285009,1,2,175,190,12000,David
1376,2021-06-22 09:31:53.697415422,0,0,115,125,22000,David
1377,2021-06-22 09:36:30.937471786,2,2,180,205,25000,David
1378,2021-06-22 09:42:04.919855371,1,1,100,100,28000,David
1379,2021-06-22 09:47:14.349415893,1,1,180,170,22000,David
1380,2021-06-22 09:52:36.974184758,0,1,140,140,15000,David
1381,2021-06-22 09:57:57.201343412,0,0,145,130,22000,David
1382,2021-06-22 10:02:33.505095327,2,2,140,140,18000,Charlie
1383,2021-06-22 10:08:35.541570495,1,2,185,175,22000,Charlie
1384,2021-06-22 10:14:33.527245423,2,2,100,100,22000,Charlie
1385,2021-06-22 10:20:16.137087640,2,2,125,140,25000,Charlie
1386,2021-06-22 10:25:59.870128131,0,0,125,100,18000,Charlie
1387,2021-06-22 10:30:55.086038639,1,2,205,210,25000,Charlie
1388,2021-06-22 10:36:54.046829312,0,0,205,205,25000,Charlie
1389,2021-06-22 10:41:36.121657537,1,2,175,160,9999000,Charlie
1390,2021-06-22 10:47:33.632722575,0,1,170,165,25000,Charlie
1391,2021-06-22 10:52:43.552480570,2,2,215,200,22000,Charlie
1392,2021-06-22 10:58:40.341384624,1,2,160,135,25000,Charlie
1393,2021-06-22 11:04:12.614111070,2,2,160,155,18000,David
1394,2021-06-22 11:10:06.079569178,2,2,170,155,18000,David
1395,2021-06-22 11:16:05.743716688,0,0,150,175,15000,David
1396,2021-06-22 11:20:58.421922926,0,0,210,190,15000,David
1397,2021-06-22 11:25:44.297224701,2,2,195,180,15000,David
1398,2021-06-22 11:31:45.185093630,2,2,185,165,18000,David
1399,2021-06-22 11:37:40.719995179,1,2,195,205,12000,David
1400,2021-06-22 11:44:04.019827096,1,2,175,155,28000,David
1401,2021-06-22 11:49:38.781291908,1,2,135,130,25000,David
1402,2021-06-22 11:55:15.005051747,0,2,200,220,22000,David
1403,2021-06-22 13:03:03.376370492,2,2,165,180,22000,Charlie
1404,2021-06-22 13:08:49.919896641,2,2,195,170,15000,Charlie
1405,2021-06-22 13:14:56.937035969,2,2,195,210,15000,Charlie
1406,2021-06-22 13:21:05.388309409,0,0,155,160,28000,Charlie
1407,2021-06-22 13:25:47.189098867,0,0,200,185,28000,Charlie
1408,2021-06-22 13:30:23.323466709,2,2,190,195,15000,Charlie
1409,2021-06-22 13:36:33.464898240,2,2,160,145,22000,Charlie
1410,2021-06-22 13:42:20.586919884,0,2,130,125,25000,Charlie
1411,2021-06-22 13:47:55.249557462,0,0,160,155,18000,Charlie
1412,2021-06-22 13:52:34.953954391,0,0,205,215,18000,Charlie
1413,2021-06-22 13:57:19.062907021,0,0,155,175,28000,Charlie
1414,2021-06-22 14:01:54.806171481,1,1,155,155,22000,David
1415,2021-06-22 14:07:28.542502901,0,0,205,220,28000,David
1416,2021-06-22 14:12:00.020085719,1,1,145,140,25000,David
1417,2021-06-22 14:17:15.349605452,0,0,195,185,25000,David
1418,2021-06-22 14:21:50.834635951,0,2,115,120,22000,David
1419,2021-06-22 14:27:20.667727844,0,1,215,220,15000,David
1420,2021-06-22 14:33:15.445946035,0,0,180,205,28000,David
1421,2021-06-22 14:37:45.613493097,0,0,125,130,28000,David
1422,2021-06-22 14:42:14.170378734,0,0,185,200,25000,David
1423,2021-06-22 14:46:39.754548947,1,2,165,185,25000,David
1424,2021-06-22 14:52:21.321417116,1,2,175,170,22000,David
1425,2021-06-22 14:58:05.747567984,1,1,205,195,25000,David
1426,2021-06-22 15:03:28.774209355,1,1,205,220,18000,Charlie
1427,2021-06-22 15:09:26.201626421,2,2,115,100,18000,Charlie
1428,2021-06-22 15:15:17.609066455,2,2,215,215,25000,Charlie
1429,2021-06-22 15:20:57.707173008,2,2,135,120,15000,Charlie
1430,2021-06-22 15:27:08.350449268,1,2,175,190,28000,Charlie
1431,2021-06-22 15:32:56.614454387,0,0,180,200,28000,Charlie
1432,2021-06-22 15:37:31.060671214,1,2,120,135,22000,Charlie
1433,2021-06-22 15:43:12.105428351,1,2,105,105,28000,Charlie
1434,2021-06-22 15:48:47.059452226,2,2,155,160,28000,Charlie
1435,2021-06-22 15:54:18.458625320,0,0,160,135,18000,Charlie
1436,2021-06-22 15:59:15.694278136,1,2,135,160,25000,Charlie
1437,2021-06-22 16:05:05.537996145,2,2,210,215,18000,David
1438,2021-06-22 16:11:21.255169132,2,2,175,185,18000,David
1439,2021-06-22 16:17:19.414274862,0,1,155,135,15000,David
1440,2021-06-22 16:22:32.611369429,2,2,155,135,28000,David
1441,2021-06-22 16:27:59.476342370,0,0,215,220,25000,David
1442,2021-06-22 16:32:23.064904116,1,2,215,220,28000,David
1443,2021-06-22 16:38:08.339355950,0,1,185,160,15000,David
1444,2021-06-22 16:43:21.853663750,1,1,215,205,22000,David
1445,2021-06-22 16:48:48.027940396,0,0,145,140,22000,David
1446,2021-06-22 16:53:23.074167157,2,2,190,210,18000,David
1447,2021-06-22 16:59:26.190003720,0,1,205,180,15000,David
1448,2021-06-23 08:02:30.333708752,0,0,115,105,12000,Eric
1449,2021-06-23 08:07:02.505233562,1,2,155,130,12000,Eric
1450,2021-06-23 08:12:39.383597290,1,2,145,145,15000,Eric
1451,2021-06-23 08:18:26.437674612,2,2,125,105,25000,Eric
1452,2021-06-23 08:23:44.953577762,2,2,120,110,18000,Eric
1453,2021-06-23 08:29:16.146209529,2,2,185,175,18000,Eric
1454,2021-06-23 08:34:59.557500382,1,1,135,120,25000,Eric
1455,2021-06-23 08:39:57.898636459,0,0,125,130,15000,Eric
1456,2021-06-23 08:44:23.177895516,2,2,100,100,25000,Eric
1457,2021-06-23 08:49:31.147656961,2,2,180,165,25000,Eric
1458,2021-06-23 08:54:48.184241475,2,2,105,125,15000,Eric
1459,2021-06-23 09:00:21.890810932,1,2,180,190,22000,Geralt
1460,2021-06-23 09:06:14.324234689,2,2,195,180,12000,Geralt
1461,2021-06-23 09:12:16.021893177,2,2,170,160,18000,Geralt
1462,2021-06-23 09:18:07.749554428,1,2,185,185,22000,Geralt
1463,2021-06-23 09:24:11.844227016,1,2,190,210,18000,Geralt
1464,2021-06-23 09:30:12.120986399,1,2,165,185,18000,Geralt
1465,2021-06-23 09:36:08.696094668,0,0,210,220,18000,Geralt
1466,2021-06-23 09:40:51.011011544,1,2,190,170,28000,Geralt
1467,2021-06-23 09:46:27.403222309,0,2,100,100,25000,Geralt
1468,2021-06-23 09:51:41.022197194,0,0,120,115,18000,Geralt
1469,2021-06-23 09:56:19.291813505,1,2,130,155,18000,Geralt
1470,2021-06-23 10:01:59.818640570,0,0,175,155,25000,Eric
1471,2021-06-23 10:06:07.490863147,0,0,115,105,15000,Eric
1472,2021-06-23 10:10:35.231689988,1,2,130,130,28000,Eric
1473,2021-06-23 10:15:54.300367368,2,2,100,120,18000,Eric
1474,2021-06-23 10:21:16.211561150,1,2,170,145,22000,Eric
1475,2021-06-23 10:26:39.853977574,2,2,195,175,22000,Eric
1476,2021-06-23 10:32:07.162116094,2,2,140,135,22000,Eric
1477,2021-06-23 10:37:30.998384013,0,0,135,110,28000,Eric
1478,2021-06-23 10:41:30.160568800,0,1,,105,18000,Eric
1479,2021-06-23 10:46:15.407316050,1,2,165,165,15000,Eric
1480,2021-06-23 10:52:05.088878507,0,0,115,100,28000,Eric
1481,2021-06-23 10:56:17.675344524,1,2,140,160,25000,Eric
1482,2021-06-23 11:01:35.938973660,0,0,135,120,25000,Geralt
1483,2021-06-23 11:06:04.257516045,2,2,185,185,15000,Geralt
1484,2021-06-23 11:12:01.943096444,0,0,190,170,18000,Geralt
1485,2021-06-23 11:16:43.594424632,2,2,140,115,12000,Geralt
1486,2021-06-23 11:22:38.570979127,2,2,155,150,25000,Geralt
1487,2021-06-23 11:28:13.557212294,1,2,150,145,18000,Geralt
1488,2021-06-23 11:33:59.617118799,1,2,125,140,28000,Geralt
1489,2021-06-23 11:39:17.285976047,1,2,160,170,22000,Geralt
1490,2021-06-23 11:45:04.682771311,1,2,150,175,25000,Geralt
1491,2021-06-23 11:50:34.627878087,0,0,180,205,18000,Geralt
1492,2021-06-23 11:55:08.200289903,1,2,140,130,25000,Geralt
1493,2021-06-23 13:04:23.076420654,2,2,215,220,18000,Eric
1494,2021-06-23 13:10:08.946249327,2,2,190,215,12000,Eric
1495,2021-06-23 13:16:00.037982263,0,0,135,110,25000,Eric
1496,2021-06-23 13:20:11.599134901,0,2,135,130,28000,Eric
1497,2021-06-23 13:25:20.026865078,0,0,170,145,22000,Eric
1498,2021-06-23 13:29:29.584546345,0,0,180,180,25000,Eric
1499,2021-06-23 13:33:49.827846115,1,1,150,145,25000,Eric
1500,2021-06-23 13:38:52.045877001,1,2,180,160,9999000,Eric
1501,2021-06-23 13:44:20.707477056,1,2,125,145,18000,Eric
1502,2021-06-23 13:49:51.550594531,1,1,135,145,25000,Eric
1503,2021-06-23 13:54:43.936793894,2,2,135,120,28000,Eric
1504,2021-06-23 13:59:52.895266697,2,2,210,190,18000,Eric
1505,2021-06-23 14:05:35.967432470,0,0,100,115,12000,Geralt
1506,2021-06-23 14:10:21.140043012,1,2,105,120,18000,Geralt
1507,2021-06-23 14:15:58.013082126,2,2,185,180,25000,Geralt
1508,2021-06-23 14:21:29.357034088,2,2,170,145,12000,Gerald
1509,2021-06-23 14:27:32.373175737,0,0,195,215,18000,Geralt
1510,2021-06-23 14:32:13.154561079,0,0,185,190,22000,Geralt
1511,2021-06-23 14:36:45.007529088,0,2,110,100,22000,Geralt
1512,2021-06-23 14:42:08.170971989,1,2,140,115,28000,Geralt
1513,2021-06-23 14:47:31.446398965,0,0,195,170,15000,Geralt
1514,2021-06-23 14:52:22.086367665,1,2,180,175,18000,Geralt
1515,2021-06-23 14:58:17.989186342,1,2,210,220,22000,Geralt
1516,2021-06-23 15:04:17.371129780,0,1,155,170,15000,Eric
1517,2021-06-23 15:09:30.329059228,1,2,170,175,18000,Eric
1518,2021-06-23 15:15:11.086976010,1,2,165,140,28000,Eric
1519,2021-06-23 15:20:21.471185905,2,2,105,115,15000,Eric
1520,2021-06-23 15:26:09.638931910,0,0,135,160,18000,Eric
1521,2021-06-23 15:30:17.643635297,2,2,125,140,15000,Eric
1522,2021-06-23 15:35:54.502716949,2,2,125,120,22000,Eric
1523,2021-06-23 15:41:05.436724347,1,1,200,200,18000,Eric
1524,2021-06-23 15:46:40.840584996,1,2,135,150,18000,Eric
1525,2021-06-23 15:52:05.886544654,2,2,170,155,18000,Eric
1526,2021-06-23 15:57:41.488743223,0,1,175,185,28000,Eric
1527,2021-06-23 16:02:32.932664421,2,2,150,150,28000,Geralt
1528,2021-06-23 16:08:01.345154193,1,2,150,140,28000,Geralt
1529,2021-06-23 16:13:35.665232422,2,2,115,125,18000,Geralt
1530,2021-06-23 16:19:26.865882839,0,0,165,180,22000,Geralt
1531,2021-06-23 16:24:05.143499747,2,2,190,165,12000,Geralt
1532,2021-06-23 16:30:07.504174354,2,2,210,220,12000,Geralt
1533,2021-06-23 16:36:09.601180330,0,0,180,180,22000,Geralt
1534,2021-06-23 16:40:42.393054507,2,2,165,155,25000,Geralt
1535,2021-06-23 16:46:22.616381699,0,1,185,170,18000,Geralt
1536,2021-06-23 16:51:40.961129175,1,1,155,155,15000,Geralt
1537,2021-06-23 16:57:16.235529364,2,2,150,130,12000,Geralt
1538,2021-06-24 08:04:47.370859518,1,2,150,175,18000,Alice
1539,2021-06-24 08:10:16.466004405,1,2,165,150,22000,Alice
1540,2021-06-24 08:15:39.038584385,2,2,110,100,25000,Alice
1541,2021-06-24 08:20:52.380217299,0,1,160,140,15000,Alice
1542,2021-06-24 08:25:55.829930811,0,0,9999,170,22000,Alice
1543,2021-06-24 08:30:13.304579540,0,2,170,155,22000,Alice
1544,2021-06-24 08:35:29.942090026,2,2,215,210,22000,Alice
1545,2021-06-24 08:40:54.607141374,1,2,105,130,28000,Alice
1546,2021-06-24 08:46:00.846856173,1,2,155,130,12000,Alice
1547,2021-06-24 08:51:30.474511143,0,0,100,100,15000,Alice
1548,2021-06-24 08:55:53.275852673,1,2,215,210,28000,Alice
1549,2021-06-24 09:01:26.505212387,1,2,120,130,12000,Bob
1550,2021-06-24 09:07:09.753083473,1,2,100,100,18000,Bob
1551,2021-06-24 09:12:52.716135749,2,2,150,130,18000,Bob
1552,2021-06-24 09:18:41.318630416,1,2,210,215,15000,Bob
1553,2021-06-24 09:24:55.078767944,1,2,180,190,28000,Bob
1554,2021-06-24 09:30:25.977406496,0,0,105,105,25000,Bob
1555,2021-06-24 09:34:45.338877176,1,2,150,130,18000,Bob
1556,2021-06-24 09:40:29.219229997,0,0,155,140,22000,Bob
1557,2021-06-24 09:45:00.241636804,1,2,215,220,25000,Bob
1558,2021-06-24 09:50:35.202839405,2,2,175,185,18000,Bob
1559,2021-06-24 09:56:30.689592116,2,2,180,190,18000,Bob
1560,2021-06-24 10:02:18.219707602,0,0,115,105,18000,Alice
1561,2021-06-24 10:06:28.094766041,0,1,185,175,18000,Alice
1562,2021-06-24 10:11:34.694705274,0,0,120,105,28000,Alice
1563,2021-06-24 10:15:16.736455395,2,2,145,140,25000,Alice
1564,2021-06-24 10:20:22.863276210,2,2,185,165,25000,Alice
1565,2021-06-24 10:25:36.368907185,1,2,155,175,25000,Alice
1566,2021-06-24 10:30:55.495782448,0,0,215,195,28000,Alice
1567,2021-06-24 10:35:03.857508282,1,1,185,210,28000,Alice
1568,2021-06-24 10:40:11.869660814,1,2,205,220,28000,Alice
1569,2021-06-24 10:45:42.704925501,1,2,190,210,28000,Alice
1570,2021-06-24 10:51:12.803282207,0,0,195,210,18000,Alice
1571,2021-06-24 10:55:35.513762691,1,1,210,195,18000,Alice
1572,2021-06-24 11:00:55.973028045,1,2,130,115,28000,Bob
1573,2021-06-24 11:06:11.831547311,1,2,115,115,28000,Bob
1574,2021-06-24 11:11:34.311961517,0,0,145,130,25000,Bob
1575,2021-06-24 11:15:53.345298143,0,0,110,115,25000,Bob
1576,2021-06-24 11:20:22.726537384,1,1,165,165,22000,Bob
1577,2021-06-24 11:25:46.756679810,1,1,170,175,12000,Bob
1578,2021-06-24 11:31:32.726721859,0,0,190,180,15000,Bob
1579,2021-06-24 11:36:22.141136281,1,2,145,145,15000,Bob
1580,2021-06-24 11:42:12.287467726,1,2,195,190,18000,Bob
1581,2021-06-24 11:48:06.030318367,1,2,120,110,15000,Bob
1582,2021-06-24 11:53:50.865093222,1,1,210,190,15000,Bob
1583,2021-06-24 11:59:37.819081255,2,2,135,160,18000,Bob
1584,2021-06-24 13:02:30.355906003,2,2,130,150,15000,Alice
1585,2021-06-24 13:08:09.358274066,0,0,160,160,15000,Alice
1586,2021-06-24 13:12:34.857891168,0,0,115,140,15000,Alice
1587,2021-06-24 13:16:47.596814646,0,0,105,130,28000,Alice
1588,2021-06-24 13:20:37.825678761,2,2,210,205,15000,Alice
1589,2021-06-24 13:26:34.099244514,0,0,130,135,25000,Alice
1590,2021-06-24 13:30:35.856762795,1,1,115,125,12000,Alice
1591,2021-06-24 13:35:42.446637009,1,2,215,210,15000,Alice
1592,2021-06-24 13:41:33.618882244,1,2,175,170,22000,Alice
1593,2021-06-24 13:46:49.863078720,0,2,135,120,25000,Alice
1594,2021-06-24 13:51:54.917790496,0,0,115,105,22000,Alice
1595,2021-06-24 13:55:48.354302448,1,1,205,205,15000,Alice
1596,2021-06-24 14:01:20.941947376,1,2,165,160,28000,Bob
1597,2021-06-24 14:06:52.548340300,0,1,200,200,12000,Bob
1598,2021-06-24 14:12:21.261116338,2,2,155,155,18000,Bob
1599,2021-06-24 14:18:08.703923940,0,1,160,170,28000,Bob
1600,2021-06-24 14:23:00.481391066,2,2,120,110,18000,Bob
1601,2021-06-24 14:28:46.314311321,1,2,100,110,25000,Bob
1602,2021-06-24 14:34:06.334119754,1,2,115,120,28000,Bob
1603,2021-06-24 14:39:29.277977370,2,2,160,180,18000,Bob
1604,2021-06-24 14:45:16.627408747,2,2,170,175,12000,Bob
1605,2021-06-24 14:51:29.885886952,0,2,140,135,28000,Bob
1606,2021-06-24 14:56:52.261221237,0,0,180,185,12000,Bob
1607,2021-06-24 15:01:48.506458573,0,0,210,215,28000,Alice
1608,2021-06-24 15:05:51.946249402,0,0,135,135,15000,Alice
1609,2021-06-24 15:10:11.824251095,1,2,165,155,18000,Alice
1610,2021-06-24 15:15:46.742867540,0,1,150,150,15000,Alice
1611,2021-06-24 15:20:38.951776746,1,2,215,220,28000,Alice
1612,2021-06-24 15:26:16.168529260,1,2,175,170,25000,Alice
1613,2021-06-24 15:31:34.926333548,1,2,145,140,28000,Alice
1614,2021-06-24 15:36:50.352249796,0,0,155,170,15000,Alice
1615,2021-06-24 15:41:13.645092514,2,2,195,190,18000,Alice
1616,2021-06-24 15:46:53.640580929,2,2,140,135,15000,Alice
1617,2021-06-24 15:52:20.433262723,0,0,180,165,28000,Alice
1618,2021-06-24 15:56:22.137882559,0,1,125,130,28000,Alice
1619,2021-06-24 16:00:56.420955060,0,0,150,155,22000,Bob
1620,2021-06-24 16:05:16.864087590,0,2,140,165,22000,Bob
1621,2021-06-24 16:10:51.387660222,1,2,160,145,22000,Bob
1622,2021-06-24 16:16:29.021474823,2,2,100,115,22000,Bob
1623,2021-06-24 16:22:01.651050938,0,0,210,200,18000,Bob
1624,2021-06-24 16:26:38.590750453,1,1,145,130,15000,Bob
1625,2021-06-24 16:32:13.017465552,2,2,205,220,18000,Bob
1626,2021-06-24 16:38:08.182682098,2,2,195,190,15000,Bob
1627,2021-06-24 16:43:59.599219075,0,0,160,150,15000,Bob
1628,2021-06-24 16:48:48.560677159,1,2,120,145,18000,Bob
1629,2021-06-24 16:54:42.050887998,1,2,210,220,15000,Bob
1630,2021-06-25 08:03:27.087845615,1,2,150,145,22000,Charlie
1631,2021-06-25 08:09:11.914903203,2,2,205,195,18000,Charlie
1632,2021-06-25 08:15:18.197723824,0,0,125,120,25000,Charlie
1633,2021-06-25 08:19:46.648226122,0,0,185,205,22000,Charlie
1634,2021-06-25 08:24:29.401103256,1,1,175,185,28000,Charlie
1635,2021-06-25 08:29:55.194080801,2,2,210,215,22000,Charlie
1636,2021-06-25 08:35:50.112279560,0,0,125,145,15000,Charlie
1637,2021-06-25 08:40:41.722423457,0,0,175,175,25000,Charlie
1638,2021-06-25 08:45:17.309894147,0,0,205,190,15000,Charlie
1639,2021-06-25 08:50:14.068926688,1,2,160,165,18000,Charlie
1640,2021-06-25 08:56:23.526763875,0,1,205,220,22000,Charlie
1641,2021-06-25 09:01:43.940543976,1,2,210,205,25000,David
1642,2021-06-25 09:07:27.231383372,2,2,180,160,25000,David
1643,2021-06-25 09:13:04.109746653,1,2,130,145,28000,David
1644,2021-06-25 09:18:29.366841879,1,2,170,165,12000,David
1645,2021-06-25 09:24:34.284366053,2,2,110,100,18000,David
1646,2021-06-25 09:30:16.988635847,1,2,200,215,15000,David
1647,2021-06-25 09:36:28.387010768,0,0,215,215,28000,David
1648,2021-06-25 09:40:57.269811147,1,2,215,215,15000,David
1649,2021-06-25 09:47:18.571340327,0,0,140,120,22000,David
1650,2021-06-25 09:51:48.365087510,1,1,200,215,22000,David
1651,2021-06-25 09:57:19.940354111,0,1,145,145,22000,David
1652,2021-06-25 10:02:33.481622960,0,2,105,100,25000,Charlie
1653,2021-06-25 10:08:01.063577038,2,2,120,110,25000,Charlie
1654,2021-06-25 10:13:35.974076291,0,0,210,220,15000,Charlie
1655,2021-06-25 10:18:34.920915598,2,2,140,155,22000,Charlie
1656,2021-06-25 10:24:22.709307041,2,2,200,220,12000,Charlie
1657,2021-06-25 10:30:36.867896587,1,1,210,205,25000,Charlie
1658,2021-06-25 10:36:12.014504928,1,2,190,215,15000,Charlie
1659,2021-06-25 10:42:23.919346202,2,2,175,170,18000,Charlie
1660,2021-06-25 10:48:22.870394862,2,2,215,220,25000,Charlie
1661,2021-06-25 10:54:06.967024849,1,2,185,180,22000,Charlie
1662,2021-06-25 11:00:03.477517855,0,0,175,155,15000,David
